4.374321e-10 1.800000e+00 4.374321e-10 1.999640e+00 4.374321e-10 3.999806e+00 4.374321e-10 5.999806e+00 4.374321e-10 7.999828e+00 4.374321e-10 1.180000e+01 4.374321e-10 1.200000e+01 
5.374321e-10 1.800000e+00 5.374321e-10 2.001410e+00 5.374321e-10 4.000188e+00 5.374321e-10 6.000188e+00 5.374321e-10 8.000176e+00 5.374321e-10 1.180000e+01 5.374321e-10 1.200000e+01 
6.374321e-10 1.800000e+00 6.374321e-10 1.999466e+00 6.374321e-10 3.999819e+00 6.374321e-10 5.999819e+00 6.374321e-10 7.999824e+00 6.374321e-10 1.180000e+01 6.374321e-10 1.200000e+01 
7.374321e-10 1.800000e+00 7.374321e-10 2.000717e+00 7.374321e-10 4.000173e+00 7.374321e-10 6.000173e+00 7.374321e-10 8.000174e+00 7.374321e-10 1.180000e+01 7.374321e-10 1.200000e+01 
8.374321e-10 1.800000e+00 8.374321e-10 1.999520e+00 8.374321e-10 3.999835e+00 8.374321e-10 5.999835e+00 8.374321e-10 7.999830e+00 8.374321e-10 1.180000e+01 8.374321e-10 1.200000e+01 
9.374321e-10 1.800000e+00 9.374321e-10 2.000465e+00 9.374321e-10 4.000156e+00 9.374321e-10 6.000156e+00 9.374321e-10 8.000165e+00 9.374321e-10 1.180000e+01 9.374321e-10 1.200000e+01 
1.037432e-09 1.800000e+00 1.037432e-09 1.999623e+00 1.037432e-09 3.999852e+00 1.037432e-09 5.999853e+00 1.037432e-09 7.999841e+00 1.037432e-09 1.180000e+01 1.037432e-09 1.200000e+01 
1.137432e-09 1.800000e+00 1.137432e-09 2.000346e+00 1.137432e-09 4.000139e+00 1.137432e-09 6.000139e+00 1.137432e-09 8.000153e+00 1.137432e-09 1.180000e+01 1.137432e-09 1.200000e+01 
1.237432e-09 1.800000e+00 1.237432e-09 1.999701e+00 1.237432e-09 3.999869e+00 1.237432e-09 5.999869e+00 1.237432e-09 7.999854e+00 1.237432e-09 1.180000e+01 1.237432e-09 1.200000e+01 
1.337432e-09 1.800000e+00 1.337432e-09 2.000277e+00 1.337432e-09 4.000124e+00 1.337432e-09 6.000124e+00 1.337432e-09 8.000140e+00 1.337432e-09 1.180000e+01 1.337432e-09 1.200000e+01 
1.437432e-09 1.800000e+00 1.437432e-09 1.999753e+00 1.437432e-09 3.999883e+00 1.437432e-09 5.999883e+00 1.437432e-09 7.999867e+00 1.437432e-09 1.180000e+01 1.437432e-09 1.200000e+01 
1.537432e-09 1.800000e+00 1.537432e-09 2.000234e+00 1.537432e-09 4.000111e+00 1.537432e-09 6.000111e+00 1.537432e-09 8.000127e+00 1.537432e-09 1.180000e+01 1.537432e-09 1.200000e+01 
1.637432e-09 1.800000e+00 1.637432e-09 1.999787e+00 1.637432e-09 3.999895e+00 1.637432e-09 5.999895e+00 1.637432e-09 7.999879e+00 1.637432e-09 1.180000e+01 1.637432e-09 1.200000e+01 
1.737432e-09 1.800000e+00 1.737432e-09 2.000205e+00 1.737432e-09 4.000100e+00 1.737432e-09 6.000099e+00 1.737432e-09 8.000116e+00 1.737432e-09 1.180000e+01 1.737432e-09 1.200000e+01 
1.837432e-09 1.800000e+00 1.837432e-09 1.999809e+00 1.837432e-09 3.999905e+00 1.837432e-09 5.999905e+00 1.837432e-09 7.999889e+00 1.837432e-09 1.180000e+01 1.837432e-09 1.200000e+01 
1.937432e-09 1.800000e+00 1.937432e-09 2.000186e+00 1.937432e-09 4.000091e+00 1.937432e-09 6.000090e+00 1.937432e-09 8.000106e+00 1.937432e-09 1.180000e+01 1.937432e-09 1.200000e+01 
2.037432e-09 1.800000e+00 2.037432e-09 1.999824e+00 2.037432e-09 3.999913e+00 2.037432e-09 5.999914e+00 2.037432e-09 7.999898e+00 2.037432e-09 1.180000e+01 2.037432e-09 1.200000e+01 
2.137432e-09 1.800000e+00 2.137432e-09 2.000173e+00 2.137432e-09 4.000083e+00 2.137432e-09 6.000083e+00 2.137432e-09 8.000098e+00 2.137432e-09 1.180000e+01 2.137432e-09 1.200000e+01 
2.237432e-09 1.800000e+00 2.237432e-09 1.999835e+00 2.237432e-09 3.999920e+00 2.237432e-09 5.999920e+00 2.237432e-09 7.999905e+00 2.237432e-09 1.180000e+01 2.237432e-09 1.200000e+01 
2.337432e-09 1.800000e+00 2.337432e-09 2.000164e+00 2.337432e-09 4.000078e+00 2.337432e-09 6.000077e+00 2.337432e-09 8.000092e+00 2.337432e-09 1.180000e+01 2.337432e-09 1.200000e+01 
2.437432e-09 1.800000e+00 2.437432e-09 1.999843e+00 2.437432e-09 3.999925e+00 2.437432e-09 5.999925e+00 2.437432e-09 7.999911e+00 2.437432e-09 1.180000e+01 2.437432e-09 1.200000e+01 
2.537432e-09 1.800000e+00 2.537432e-09 2.000157e+00 2.537432e-09 4.000073e+00 2.537432e-09 6.000073e+00 2.537432e-09 8.000086e+00 2.537432e-09 1.180000e+01 2.537432e-09 1.200000e+01 
2.637432e-09 1.800000e+00 2.637432e-09 1.999849e+00 2.637432e-09 3.999929e+00 2.637432e-09 5.999929e+00 2.637432e-09 7.999916e+00 2.637432e-09 1.180000e+01 2.637432e-09 1.200000e+01 
2.737432e-09 1.800000e+00 2.737432e-09 2.000152e+00 2.737432e-09 4.000070e+00 2.737432e-09 6.000069e+00 2.737432e-09 8.000082e+00 2.737432e-09 1.180000e+01 2.737432e-09 1.200000e+01 
2.837432e-09 1.800000e+00 2.837432e-09 1.999853e+00 2.837432e-09 3.999932e+00 2.837432e-09 5.999932e+00 2.837432e-09 7.999920e+00 2.837432e-09 1.180000e+01 2.837432e-09 1.200000e+01 
2.937432e-09 1.800000e+00 2.937432e-09 2.000148e+00 2.937432e-09 4.000067e+00 2.937432e-09 6.000067e+00 2.937432e-09 8.000079e+00 2.937432e-09 1.180000e+01 2.937432e-09 1.200000e+01 
3.037432e-09 1.800000e+00 3.037432e-09 1.999856e+00 3.037432e-09 3.999934e+00 3.037432e-09 5.999934e+00 3.037432e-09 7.999923e+00 3.037432e-09 1.180000e+01 3.037432e-09 1.200000e+01 
3.137432e-09 1.800000e+00 3.137432e-09 2.000145e+00 3.137432e-09 4.000065e+00 3.137432e-09 6.000065e+00 3.137432e-09 8.000076e+00 3.137432e-09 1.180000e+01 3.137432e-09 1.200000e+01 
3.237432e-09 1.800000e+00 3.237432e-09 1.999859e+00 3.237432e-09 3.999936e+00 3.237432e-09 5.999936e+00 3.237432e-09 7.999925e+00 3.237432e-09 1.180000e+01 3.237432e-09 1.200000e+01 
3.337432e-09 1.800000e+00 3.337432e-09 2.000142e+00 3.337432e-09 4.000064e+00 3.337432e-09 6.000064e+00 3.337432e-09 8.000074e+00 3.337432e-09 1.180000e+01 3.337432e-09 1.200000e+01 
3.437432e-09 1.800000e+00 3.437432e-09 1.999861e+00 3.437432e-09 3.999937e+00 3.437432e-09 5.999937e+00 3.437432e-09 7.999927e+00 3.437432e-09 1.180000e+01 3.437432e-09 1.200000e+01 
3.537432e-09 1.800000e+00 3.537432e-09 2.000140e+00 3.537432e-09 4.000063e+00 3.537432e-09 6.000063e+00 3.537432e-09 8.000073e+00 3.537432e-09 1.180000e+01 3.537432e-09 1.200000e+01 
3.637432e-09 1.800000e+00 3.637432e-09 1.999862e+00 3.637432e-09 3.999938e+00 3.637432e-09 5.999938e+00 3.637432e-09 7.999928e+00 3.637432e-09 1.180000e+01 3.637432e-09 1.200000e+01 
3.737432e-09 1.800000e+00 3.737432e-09 2.000139e+00 3.737432e-09 4.000062e+00 3.737432e-09 6.000062e+00 3.737432e-09 8.000072e+00 3.737432e-09 1.180000e+01 3.737432e-09 1.200000e+01 
3.837432e-09 1.800000e+00 3.837432e-09 1.999864e+00 3.837432e-09 3.999938e+00 3.837432e-09 5.999938e+00 3.837432e-09 7.999929e+00 3.837432e-09 1.180000e+01 3.837432e-09 1.200000e+01 
3.937432e-09 1.800000e+00 3.937432e-09 2.000138e+00 3.937432e-09 4.000062e+00 3.937432e-09 6.000061e+00 3.937432e-09 8.000071e+00 3.937432e-09 1.180000e+01 3.937432e-09 1.200000e+01 
4.037432e-09 1.800000e+00 4.037432e-09 1.999865e+00 4.037432e-09 3.999939e+00 4.037432e-09 5.999939e+00 4.037432e-09 7.999929e+00 4.037432e-09 1.180000e+01 4.037432e-09 1.200000e+01 
4.137432e-09 1.800000e+00 4.137432e-09 2.000137e+00 4.137432e-09 4.000061e+00 4.137432e-09 6.000061e+00 4.137432e-09 8.000071e+00 4.137432e-09 1.180000e+01 4.137432e-09 1.200000e+01 
4.237432e-09 1.800000e+00 4.237432e-09 1.999865e+00 4.237432e-09 3.999939e+00 4.237432e-09 5.999939e+00 4.237432e-09 7.999930e+00 4.237432e-09 1.180000e+01 4.237432e-09 1.200000e+01 
4.337432e-09 1.800000e+00 4.337432e-09 2.000136e+00 4.337432e-09 4.000061e+00 4.337432e-09 6.000061e+00 4.337432e-09 8.000070e+00 4.337432e-09 1.180000e+01 4.337432e-09 1.200000e+01 
4.437432e-09 1.800000e+00 4.437432e-09 1.999866e+00 4.437432e-09 3.999939e+00 4.437432e-09 5.999939e+00 4.437432e-09 7.999930e+00 4.437432e-09 1.180000e+01 4.437432e-09 1.200000e+01 
4.537432e-09 1.800000e+00 4.537432e-09 2.000135e+00 4.537432e-09 4.000061e+00 4.537432e-09 6.000061e+00 4.537432e-09 8.000070e+00 4.537432e-09 1.180000e+01 4.537432e-09 1.200000e+01 
4.637432e-09 1.800000e+00 4.637432e-09 1.999867e+00 4.637432e-09 3.999939e+00 4.637432e-09 5.999939e+00 4.637432e-09 7.999930e+00 4.637432e-09 1.180000e+01 4.637432e-09 1.200000e+01 
4.737432e-09 1.800000e+00 4.737432e-09 2.000135e+00 4.737432e-09 4.000061e+00 4.737432e-09 6.000061e+00 4.737432e-09 8.000070e+00 4.737432e-09 1.180000e+01 4.737432e-09 1.200000e+01 
4.837432e-09 1.800000e+00 4.837432e-09 1.999867e+00 4.837432e-09 3.999939e+00 4.837432e-09 5.999939e+00 4.837432e-09 7.999930e+00 4.837432e-09 1.180000e+01 4.837432e-09 1.200000e+01 
4.937432e-09 1.800000e+00 4.937432e-09 2.000134e+00 4.937432e-09 4.000061e+00 4.937432e-09 6.000061e+00 4.937432e-09 8.000070e+00 4.937432e-09 1.180000e+01 4.937432e-09 1.200000e+01 
5.037432e-09 1.800000e+00 5.037432e-09 1.999867e+00 5.037432e-09 3.999939e+00 5.037432e-09 5.999939e+00 5.037432e-09 7.999930e+00 5.037432e-09 1.180000e+01 5.037432e-09 1.200000e+01 
5.137432e-09 1.800000e+00 5.137432e-09 2.000134e+00 5.137432e-09 4.000061e+00 5.137432e-09 6.000061e+00 5.137432e-09 8.000070e+00 5.137432e-09 1.180000e+01 5.137432e-09 1.200000e+01 
5.237432e-09 1.800000e+00 5.237432e-09 1.999868e+00 5.237432e-09 3.999939e+00 5.237432e-09 5.999939e+00 5.237432e-09 7.999930e+00 5.237432e-09 1.180000e+01 5.237432e-09 1.200000e+01 
5.337432e-09 1.800000e+00 5.337432e-09 2.000134e+00 5.337432e-09 4.000061e+00 5.337432e-09 6.000061e+00 5.337432e-09 8.000070e+00 5.337432e-09 1.180000e+01 5.337432e-09 1.200000e+01 
5.437432e-09 1.800000e+00 5.437432e-09 1.999868e+00 5.437432e-09 3.999939e+00 5.437432e-09 5.999939e+00 5.437432e-09 7.999930e+00 5.437432e-09 1.180000e+01 5.437432e-09 1.200000e+01 
5.537432e-09 1.800000e+00 5.537432e-09 2.000133e+00 5.537432e-09 4.000062e+00 5.537432e-09 6.000061e+00 5.537432e-09 8.000070e+00 5.537432e-09 1.180000e+01 5.537432e-09 1.200000e+01 
5.637432e-09 1.800000e+00 5.637432e-09 1.999868e+00 5.637432e-09 3.999939e+00 5.637432e-09 5.999939e+00 5.637432e-09 7.999930e+00 5.637432e-09 1.180000e+01 5.637432e-09 1.200000e+01 
5.737432e-09 1.800000e+00 5.737432e-09 2.000133e+00 5.737432e-09 4.000062e+00 5.737432e-09 6.000061e+00 5.737432e-09 8.000070e+00 5.737432e-09 1.180000e+01 5.737432e-09 1.200000e+01 
5.837432e-09 1.800000e+00 5.837432e-09 1.999868e+00 5.837432e-09 3.999938e+00 5.837432e-09 5.999939e+00 5.837432e-09 7.999930e+00 5.837432e-09 1.180000e+01 5.837432e-09 1.200000e+01 
5.937432e-09 1.800000e+00 5.937432e-09 2.000133e+00 5.937432e-09 4.000062e+00 5.937432e-09 6.000061e+00 5.937432e-09 8.000071e+00 5.937432e-09 1.180000e+01 5.937432e-09 1.200000e+01 
6.037432e-09 1.800000e+00 6.037432e-09 1.999868e+00 6.037432e-09 3.999938e+00 6.037432e-09 5.999939e+00 6.037432e-09 7.999930e+00 6.037432e-09 1.180000e+01 6.037432e-09 1.200000e+01 
6.137432e-09 1.800000e+00 6.137432e-09 2.000133e+00 6.137432e-09 4.000062e+00 6.137432e-09 6.000062e+00 6.137432e-09 8.000071e+00 6.137432e-09 1.180000e+01 6.137432e-09 1.200000e+01 
6.237432e-09 1.800000e+00 6.237432e-09 1.999868e+00 6.237432e-09 3.999938e+00 6.237432e-09 5.999939e+00 6.237432e-09 7.999929e+00 6.237432e-09 1.180000e+01 6.237432e-09 1.200000e+01 
6.337432e-09 1.800000e+00 6.337432e-09 2.000133e+00 6.337432e-09 4.000062e+00 6.337432e-09 6.000062e+00 6.337432e-09 8.000071e+00 6.337432e-09 1.180000e+01 6.337432e-09 1.200000e+01 
6.437432e-09 1.800000e+00 6.437432e-09 1.999868e+00 6.437432e-09 3.999938e+00 6.437432e-09 5.999938e+00 6.437432e-09 7.999929e+00 6.437432e-09 1.180000e+01 6.437432e-09 1.200000e+01 
6.537432e-09 1.800000e+00 6.537432e-09 2.000133e+00 6.537432e-09 4.000062e+00 6.537432e-09 6.000062e+00 6.537432e-09 8.000071e+00 6.537432e-09 1.180000e+01 6.537432e-09 1.200000e+01 
6.637432e-09 1.800000e+00 6.637432e-09 1.999868e+00 6.637432e-09 3.999938e+00 6.637432e-09 5.999938e+00 6.637432e-09 7.999929e+00 6.637432e-09 1.180000e+01 6.637432e-09 1.200000e+01 
6.737432e-09 1.800000e+00 6.737432e-09 2.000133e+00 6.737432e-09 4.000062e+00 6.737432e-09 6.000062e+00 6.737432e-09 8.000071e+00 6.737432e-09 1.180000e+01 6.737432e-09 1.200000e+01 
6.837432e-09 1.800000e+00 6.837432e-09 1.999868e+00 6.837432e-09 3.999938e+00 6.837432e-09 5.999938e+00 6.837432e-09 7.999929e+00 6.837432e-09 1.180000e+01 6.837432e-09 1.200000e+01 
6.937432e-09 1.800000e+00 6.937432e-09 2.000133e+00 6.937432e-09 4.000062e+00 6.937432e-09 6.000062e+00 6.937432e-09 8.000071e+00 6.937432e-09 1.180000e+01 6.937432e-09 1.200000e+01 
7.037432e-09 1.800000e+00 7.037432e-09 1.999868e+00 7.037432e-09 3.999938e+00 7.037432e-09 5.999938e+00 7.037432e-09 7.999929e+00 7.037432e-09 1.180000e+01 7.037432e-09 1.200000e+01 
7.137432e-09 1.800000e+00 7.137432e-09 2.000133e+00 7.137432e-09 4.000062e+00 7.137432e-09 6.000062e+00 7.137432e-09 8.000071e+00 7.137432e-09 1.180000e+01 7.137432e-09 1.200000e+01 
7.237432e-09 1.800000e+00 7.237432e-09 1.999868e+00 7.237432e-09 3.999938e+00 7.237432e-09 5.999938e+00 7.237432e-09 7.999929e+00 7.237432e-09 1.180000e+01 7.237432e-09 1.200000e+01 
7.337432e-09 1.800000e+00 7.337432e-09 2.000133e+00 7.337432e-09 4.000062e+00 7.337432e-09 6.000062e+00 7.337432e-09 8.000071e+00 7.337432e-09 1.180000e+01 7.337432e-09 1.200000e+01 
7.437432e-09 1.800000e+00 7.437432e-09 1.999868e+00 7.437432e-09 3.999938e+00 7.437432e-09 5.999938e+00 7.437432e-09 7.999929e+00 7.437432e-09 1.180000e+01 7.437432e-09 1.200000e+01 
7.537432e-09 1.800000e+00 7.537432e-09 2.000133e+00 7.537432e-09 4.000063e+00 7.537432e-09 6.000062e+00 7.537432e-09 8.000071e+00 7.537432e-09 1.180000e+01 7.537432e-09 1.200000e+01 
7.637432e-09 1.800000e+00 7.637432e-09 1.999868e+00 7.637432e-09 3.999938e+00 7.637432e-09 5.999938e+00 7.637432e-09 7.999929e+00 7.637432e-09 1.180000e+01 7.637432e-09 1.200000e+01 
7.737432e-09 1.800000e+00 7.737432e-09 2.000132e+00 7.737432e-09 4.000063e+00 7.737432e-09 6.000062e+00 7.737432e-09 8.000072e+00 7.737432e-09 1.180000e+01 7.737432e-09 1.200000e+01 
7.837432e-09 1.800000e+00 7.837432e-09 1.999868e+00 7.837432e-09 3.999937e+00 7.837432e-09 5.999938e+00 7.837432e-09 7.999929e+00 7.837432e-09 1.180000e+01 7.837432e-09 1.200000e+01 
7.937432e-09 1.800000e+00 7.937432e-09 2.000132e+00 7.937432e-09 4.000063e+00 7.937432e-09 6.000062e+00 7.937432e-09 8.000072e+00 7.937432e-09 1.180000e+01 7.937432e-09 1.200000e+01 
8.037432e-09 1.800000e+00 8.037432e-09 1.999868e+00 8.037432e-09 3.999937e+00 8.037432e-09 5.999938e+00 8.037432e-09 7.999928e+00 8.037432e-09 1.180000e+01 8.037432e-09 1.200000e+01 
8.137432e-09 1.800000e+00 8.137432e-09 2.000132e+00 8.137432e-09 4.000063e+00 8.137432e-09 6.000062e+00 8.137432e-09 8.000072e+00 8.137432e-09 1.180000e+01 8.137432e-09 1.200000e+01 
8.237432e-09 1.800000e+00 8.237432e-09 1.999868e+00 8.237432e-09 3.999937e+00 8.237432e-09 5.999938e+00 8.237432e-09 7.999928e+00 8.237432e-09 1.180000e+01 8.237432e-09 1.200000e+01 
8.337432e-09 1.800000e+00 8.337432e-09 2.000132e+00 8.337432e-09 4.000063e+00 8.337432e-09 6.000062e+00 8.337432e-09 8.000072e+00 8.337432e-09 1.180000e+01 8.337432e-09 1.200000e+01 
8.437432e-09 1.800000e+00 8.437432e-09 1.999868e+00 8.437432e-09 3.999937e+00 8.437432e-09 5.999938e+00 8.437432e-09 7.999928e+00 8.437432e-09 1.180000e+01 8.437432e-09 1.200000e+01 
8.537432e-09 1.800000e+00 8.537432e-09 2.000132e+00 8.537432e-09 4.000063e+00 8.537432e-09 6.000062e+00 8.537432e-09 8.000072e+00 8.537432e-09 1.180000e+01 8.537432e-09 1.200000e+01 
8.637432e-09 1.800000e+00 8.637432e-09 1.999869e+00 8.637432e-09 3.999937e+00 8.637432e-09 5.999938e+00 8.637432e-09 7.999928e+00 8.637432e-09 1.180000e+01 8.637432e-09 1.200000e+01 
8.737432e-09 1.800000e+00 8.737432e-09 2.000132e+00 8.737432e-09 4.000063e+00 8.737432e-09 6.000063e+00 8.737432e-09 8.000072e+00 8.737432e-09 1.180000e+01 8.737432e-09 1.200000e+01 
8.837432e-09 1.800000e+00 8.837432e-09 1.999869e+00 8.837432e-09 3.999937e+00 8.837432e-09 5.999938e+00 8.837432e-09 7.999928e+00 8.837432e-09 1.180000e+01 8.837432e-09 1.200000e+01 
8.937432e-09 1.800000e+00 8.937432e-09 2.000132e+00 8.937432e-09 4.000063e+00 8.937432e-09 6.000063e+00 8.937432e-09 8.000072e+00 8.937432e-09 1.180000e+01 8.937432e-09 1.200000e+01 
9.037432e-09 1.800000e+00 9.037432e-09 1.999869e+00 9.037432e-09 3.999937e+00 9.037432e-09 5.999938e+00 9.037432e-09 7.999928e+00 9.037432e-09 1.180000e+01 9.037432e-09 1.200000e+01 
9.137432e-09 1.800000e+00 9.137432e-09 2.000132e+00 9.137432e-09 4.000063e+00 9.137432e-09 6.000063e+00 9.137432e-09 8.000072e+00 9.137432e-09 1.180000e+01 9.137432e-09 1.200000e+01 
9.237432e-09 1.800000e+00 9.237432e-09 1.999869e+00 9.237432e-09 3.999937e+00 9.237432e-09 5.999937e+00 9.237432e-09 7.999928e+00 9.237432e-09 1.180000e+01 9.237432e-09 1.200000e+01 
9.337432e-09 1.800000e+00 9.337432e-09 2.000132e+00 9.337432e-09 4.000063e+00 9.337432e-09 6.000063e+00 9.337432e-09 8.000072e+00 9.337432e-09 1.180000e+01 9.337432e-09 1.200000e+01 
9.437432e-09 1.800000e+00 9.437432e-09 1.999869e+00 9.437432e-09 3.999937e+00 9.437432e-09 5.999937e+00 9.437432e-09 7.999928e+00 9.437432e-09 1.180000e+01 9.437432e-09 1.200000e+01 
9.537432e-09 1.800000e+00 9.537432e-09 2.000132e+00 9.537432e-09 4.000063e+00 9.537432e-09 6.000063e+00 9.537432e-09 8.000072e+00 9.537432e-09 1.180000e+01 9.537432e-09 1.200000e+01 
9.637432e-09 1.800000e+00 9.637432e-09 1.999869e+00 9.637432e-09 3.999937e+00 9.637432e-09 5.999937e+00 9.637432e-09 7.999928e+00 9.637432e-09 1.180000e+01 9.637432e-09 1.200000e+01 
9.737432e-09 1.800000e+00 9.737432e-09 2.000132e+00 9.737432e-09 4.000063e+00 9.737432e-09 6.000063e+00 9.737432e-09 8.000072e+00 9.737432e-09 1.180000e+01 9.737432e-09 1.200000e+01 
